statusId | label
4|Drive
statusId|sensorName|value|timestamp
4|R3GD20 Gyroscope sensor|[0.16371189,-0.08552113,-2.542421]|1511413947822
4|R3GD20 Gyroscope sensor|[0.1881465,-0.07452556,-2.4740043]|1511413947830
4|BOSCH BMA250 3-axis Accelerometer|[-2.336741,9.653421,2.1452048]|1511413947840
4|R3GD20 Gyroscope sensor|[0.1282817,-0.06719518,-2.483778]|1511413947840
4|BOSCH BMA250 3-axis Accelerometer|[-2.528277,9.308656,2.1452048]|1511413947850
4|R3GD20 Gyroscope sensor|[0.17592919,-0.061086524,-2.3909266]|1511413947850
4|R3GD20 Gyroscope sensor|[0.12950343,-0.08674286,-2.4165828]|1511413947860
4|BOSCH BMA250 3-axis Accelerometer|[-2.9113493,8.963891,2.183512]|1511413947869
4|R3GD20 Gyroscope sensor|[0.17104226,-0.052534413,-2.3701572]|1511413947870
4|R3GD20 Gyroscope sensor|[0.15149458,-0.064751714,-2.35794]|1511413947879
4|BOSCH BMA250 3-axis Accelerometer|[-3.1028855,9.232041,2.1068976]|1511413947890
4|R3GD20 Gyroscope sensor|[0.13072516,-0.040317107,-2.3762658]|1511413947890
4|BOSCH BMA250 3-axis Accelerometer|[-3.4476504,8.887277,2.0685902]|1511413947900
4|R3GD20 Gyroscope sensor|[0.17348573,-0.087964594,-2.3322835]|1511413947900
4|R3GD20 Gyroscope sensor|[0.12705997,-0.07941248,-2.4251351]|1511413947910
4|BOSCH BMA250 3-axis Accelerometer|[-3.7924154,8.848969,2.1068976]|1511413947920
4|R3GD20 Gyroscope sensor|[0.172264,-0.07696902,-2.3102922]|1511413947920
4|BOSCH BMA250 3-axis Accelerometer|[-4.1371803,8.504205,2.1068976]|1511413947930
4|R3GD20 Gyroscope sensor|[0.19425514,-0.07452556,-2.4862216]|1511413947930
4|R3GD20 Gyroscope sensor|[0.13439035,-0.059864793,-2.389705]|1511413947940
