GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Thu Nov 09 13:25:11 EST 2017,25:10.1,-76.30332385,36.88981881,12.75,4,-36.09999847,157,0.8810662,8.73404789,3.90733719,-0.01277839,-,13.72549057,-0.02884309,-,-,60.79999924,25.41476631,1237,-,-118.4383164,36.8898201,-76.30332184,4.31372547,28.52093697,28.58307457,-
Thu Nov 09 13:25:13 EST 2017,25:12.3,-76.30322978,36.88962648,11.75,3,-37.5,161.6,0.68953007,9.15542698,3.86903,0.03462344,-,15.29411793,0.01597044,-,-,60.79999924,25.41663551,1532,-,-123.0314941,36.88962555,-76.30323029,5.88235283,26.2840004,26.09758949,-
Thu Nov 09 13:25:15 EST 2017,25:14.4,-76.30316649,36.88944407,10.5,3,-37.59999847,166.4,0.34476504,8.92558384,4.44363832,0.03597385,-,15.29411793,-0.04519547,-,-,60.79999924,25.41000748,1356,-,-123.3595734,36.88944244,-76.30316925,5.09803915,23.48783112,22.9907341,-
Thu Nov 09 13:25:17 EST 2017,25:16.6,-76.3031188,36.88927383,9.5,4,-37.5,168,0.5363012,8.19774628,4.75009632,0.00836135,-,14.11764717,-0.02345318,-,-,60.79999924,25.39833641,1231,-,-123.0314941,36.8892746,-76.30311584,4.70588255,21.25089455,21.12662125,-
Thu Nov 09 13:25:19 EST 2017,25:18.8,-76.30308522,36.88913042,7.25,3,-36.5,167.2,0.38307226,8.19774628,5.32470465,0.01017185,-,13.33333397,-0.0024368,-,-,60.79999924,25.36984253,1037,-,-119.7506561,36.88912964,-76.30308533,3.92156863,16.21778679,14.91290855,-
Thu Nov 09 13:25:21 EST 2017,25:20.9,-76.30305831,36.88904451,4.25,4,-36.40000153,167.3,0.30645782,8.84896946,3.94564438,0.00713664,-,13.33333397,-0.01152577,-,-,60.79999924,25.31793022,803,-,-119.4225769,36.88904572,-76.30305481,3.92156863,9.50697899,6.21371174,-
Thu Nov 09 13:25:23 EST 2017,25:23.1,-76.30304609,36.88902488,1,3,-35.90000153,167.5,-0.07661445,8.54251194,3.79241538,-0.02821648,-,13.33333397,-0.04689101,-,-,60.79999924,25.25286102,684,-,-117.7821579,36.88902664,-76.30304718,4.31372547,2.23693633,1.24274242,-
Thu Nov 09 13:25:26 EST 2017,25:25.1,-76.30304584,36.88901416,1.25,3,-35.09999847,165.3,0.03830723,9.6534214,1.9153614,0.02381255,-,13.33333397,0.01172629,-,-,60.79999924,25.18814468,915,-,-115.1574783,36.8890152,-76.30304718,13.33333397,2.79617047,1.24274242,-
Thu Nov 09 13:25:28 EST 2017,25:27.2,-76.30302728,36.88894322,4.5,4,-35.79999924,166.2,-0.15322891,9.88326454,2.56658411,0.01864837,-,13.33333397,0.06404987,-,-,60.79999924,25.14715767,1979,-,-117.4540634,36.88894272,-76.30302429,14.50980377,10.06621265,9.94193935,63.05464172
Thu Nov 09 13:25:30 EST 2017,25:29.4,-76.30300419,36.88881165,7,3,-35.40000153,166.8,0.68953007,8.50420475,2.41335535,-0.07714057,-,18.8235302,-0.22081326,-,-,60.79999924,25.12138748,1920,-,-116.1417389,36.88881302,-76.3030014,10.1960783,15.65855312,15.53427982,68.85101318
Thu Nov 09 13:25:32 EST 2017,25:31.4,-76.30296335,36.88866808,8,3,-35.79999924,167.6,-0.15322891,8.84896946,3.60087943,-0.00701499,-,16.07843208,-0.029346,-,-,60.79999924,25.10239983,1920,-,-117.4540634,36.88866806,-76.30296326,9.8039217,17.89549065,18.01976395,34.16027451
Thu Nov 09 13:25:34 EST 2017,25:33.5,-76.30292939,36.88852753,8,4,-36.20000076,169.6,-0.15322891,9.00219822,3.21780705,-0.00635773,-,16.07843208,-0.13107227,-,-,60.79999924,25.08351135,1365,-,-118.7664032,36.88852692,-76.30293274,5.88235283,17.89549065,18.01976395,34.16027451
Thu Nov 09 13:25:36 EST 2017,25:35.7,-76.30290095,36.88839902,7.75,3,-35.59999847,170.9,0.22984336,8.92558384,3.21780705,-0.03041232,-,16.86274529,-0.0161134,-,-,60.79999924,25.06142044,1348,-,-116.7978973,36.88839722,-76.30290222,7.45098066,17.33625603,16.77702141,-
Thu Nov 09 13:25:38 EST 2017,25:37.8,-76.30286874,36.8882592,8,4,-35.40000153,172.2,0.2681506,8.65743351,3.44765043,-0.0064125,-,16.86274529,-0.02364065,-,-,60.79999924,25.04274178,1372,-,-116.1417389,36.88825989,-76.3028717,6.66666698,17.89549065,18.01976395,20.80900383
Thu Nov 09 13:25:40 EST 2017,25:40.0,-76.30284976,36.88811966,8,4,-35,172.7,0.38307226,8.31266785,4.97993946,0.00756085,-,14.50980377,-0.02611299,-,-,60.79999924,25.0241642,1384,-,-114.8293991,36.88811874,-76.30284882,5.09803915,17.89549065,18.01976395,20.80900383
Thu Nov 09 13:25:43 EST 2017,25:42.1,-76.3028108,36.88793709,6,4,-35.09999847,170.6,0.68953007,7.77636719,5.74608421,0.01896243,-,13.33333397,-0.00629115,-,-,60.79999924,24.99092674,974,-,-115.1574783,36.88793564,-76.30281067,3.52941179,13.42161655,12.42742348,-
Thu Nov 09 13:25:45 EST 2017,25:44.3,-76.30280974,36.88792223,1,3,-35.29999924,169.1,-0.03830723,9.27034855,3.17949986,-0.02555957,-,14.11764717,-0.04830089,-,-,60.79999924,24.93497276,701,-,-115.8136444,36.88792038,-76.30281067,4.31372547,2.23693633,3.72822714,-
Thu Nov 09 13:25:47 EST 2017,25:46.3,-76.30280553,36.88792341,0,3,-35.79999924,0,0.07661445,8.84896946,3.37103605,-0.01736142,-,14.11764717,-0.03436584,-,-,60.79999924,24.93497276,656,-,-117.4540634,36.88792419,-76.30280304,4.31372547,0,0,-
Thu Nov 09 13:25:49 EST 2017,25:48.5,-76.30280857,36.88791972,0,3,-36,0,-0.07661445,8.84896946,3.40934324,-0.01471037,-,14.11764717,-0.03296838,-,-,60.79999924,24.93497276,656,-,-118.1102371,36.88792038,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:25:51 EST 2017,25:50.7,-76.30280595,36.88791636,0,3,-36,0,-0.11492168,8.73404789,3.29442143,-0.02937752,-,14.11764717,-0.03574949,-,-,62.59999847,24.93497276,680,-,-118.1102371,36.88791656,-76.30280304,4.31372547,0,0,-
Thu Nov 09 13:25:53 EST 2017,25:53.0,-76.30280809,36.88791485,0,3,-35.59999847,0,0.03830723,8.84896946,3.33272886,-0.01710254,-,13.72549057,-0.03436584,-,-,62.59999847,24.93497276,693,-,-116.7978973,36.88791656,-76.30281067,3.92156863,0,0,-
Thu Nov 09 13:25:56 EST 2017,25:55.2,-76.3028092,36.8879111,0,3,-35.20000076,0,-0.07661445,8.88727665,3.29442143,-0.011941,-,14.11764717,-0.03345766,-,-,62.59999847,24.93497276,662,-,-115.4855652,36.88791275,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:25:58 EST 2017,25:57.4,-76.30280925,36.88791093,0,3,-35.20000076,0,-0.03830723,8.88727665,3.37103605,-0.01206923,-,14.11764717,-0.03073823,-,-,62.59999847,24.93497276,657,-,-115.4855652,36.88791275,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:00 EST 2017,25:59.6,-76.30280927,36.88791074,0,3,-35.20000076,0,-0.11492168,8.96389103,3.14119267,-0.01269895,-,14.11764717,-0.03136814,-,-,62.59999847,24.93497276,667,-,-115.4855652,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:02 EST 2017,26:01.7,-76.30280927,36.88791074,0,3,-35.20000076,0,0.11492168,8.88727665,3.40934324,-0.01061463,-,14.11764717,-0.03209304,-,-,62.59999847,24.93497276,667,-,-115.4855652,36.88790894,-76.30281067,3.92156863,0,0,-
Thu Nov 09 13:26:04 EST 2017,26:03.8,-76.30280929,36.88791076,0,3,-35.20000076,0,0.11492168,8.84896946,3.44765043,-0.01284856,-,14.11764717,-0.02932242,-,-,62.59999847,24.93497276,660,-,-115.4855652,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:07 EST 2017,26:06.7,-76.3028093,36.88791074,0,3,-35.20000076,0,0.03830723,8.92558384,3.29442143,-0.01443443,-,14.11764717,-0.03158083,-,-,62.59999847,24.93497276,672,-,-115.4855652,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:10 EST 2017,26:10.1,-76.30280925,36.88791074,0,3,-35.20000076,0,-0.03830723,8.77235508,3.33272886,-0.01202888,-,14.11764717,-0.02114332,-,-,62.59999847,24.93497276,669,-,-115.4855652,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:13 EST 2017,26:12.3,-76.30280921,36.88791071,0,3,-35.20000076,0,0,8.81066227,3.44765043,-0.01655692,-,14.11764717,-0.02616004,-,-,62.59999847,24.93497276,667,-,-115.4855652,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:15 EST 2017,26:14.6,-76.30280916,36.88791068,0,3,-35.20000076,0,0.07661445,8.84896946,3.48595762,-0.01367673,-,14.11764717,-0.03247147,-,-,62.59999847,24.93497276,652,-,-115.4855652,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:17 EST 2017,26:16.6,-76.30280908,36.88791067,0,3,-35.09999847,0,-0.19153613,8.88727665,3.21780705,-0.01425828,-,14.11764717,-0.03597897,-,-,62.59999847,24.93497276,673,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:19 EST 2017,26:18.8,-76.302809,36.88791066,0,3,-35.09999847,0,-0.03830723,8.84896946,3.44765043,-0.01291156,-,14.11764717,-0.02935386,-,-,62.59999847,24.93497276,672,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:21 EST 2017,26:21.0,-76.30280901,36.88791063,0,3,-35.09999847,0,0.03830723,8.77235508,3.56257224,-0.01583779,-,14.11764717,-0.03450806,-,-,62.59999847,24.93497276,668,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:24 EST 2017,26:23.2,-76.30280904,36.88791055,0,3,-35.09999847,0,0.07661445,8.88727665,3.40934324,-0.01273012,-,14.11764717,-0.02932242,-,-,62.59999847,24.93497276,653,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:26 EST 2017,26:25.3,-76.30280901,36.88791054,0,3,-35.09999847,0,0.11492168,8.92558384,3.44765043,-0.00556797,-,14.11764717,-0.0242347,-,-,62.59999847,24.93497276,659,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:28 EST 2017,26:27.3,-76.30280896,36.88791057,0,3,-35.09999847,0,0.11492168,8.88727665,3.48595762,-0.00779027,-,14.11764717,-0.02633242,-,-,62.59999847,24.93497276,658,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:30 EST 2017,26:29.5,-76.30280895,36.88791058,0,3,-35.09999847,0,0,8.84896946,3.37103605,-0.01572722,-,14.11764717,-0.03439744,-,-,62.59999847,24.93497276,658,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:32 EST 2017,26:31.6,-76.30280895,36.88791059,0,3,-35.09999847,0,0.19153613,8.92558384,3.44765043,-0.00933529,-,14.11764717,-0.02410961,-,-,62.59999847,24.93497276,650,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:34 EST 2017,26:33.7,-76.30280899,36.88791059,0,3,-35.09999847,0,-0.22984336,8.88727665,3.25611424,-0.01147155,-,14.11764717,-0.03455548,-,-,62.59999847,24.93497276,710,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:36 EST 2017,26:35.8,-76.30280899,36.88791061,0,3,-35.09999847,0,0.03830723,8.88727665,3.44765043,-0.01181174,-,14.11764717,-0.02791652,-,-,62.59999847,24.93497276,670,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:38 EST 2017,26:38.0,-76.30280894,36.88791061,0,3,-35.09999847,0,0.03830723,8.88727665,3.44765043,-0.00927204,-,14.11764717,-0.03071461,-,-,62.59999847,24.93497276,653,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:40 EST 2017,26:40.2,-76.30280892,36.88791062,0,3,-35.09999847,0,-0.03830723,8.92558384,3.25611424,-0.0110264,-,14.11764717,-0.03113975,-,-,62.59999847,24.93497276,665,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:42 EST 2017,26:42.3,-76.30280891,36.88791066,0,3,-35.09999847,0,0.15322891,8.81066227,3.52426481,-0.01338576,-,14.11764717,-0.03222705,-,-,62.59999847,24.93497276,671,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:45 EST 2017,26:44.5,-76.30280887,36.88791069,0,3,-35.09999847,0,-0.07661445,8.84896946,3.37103605,-0.01569563,-,14.11764717,-0.03657271,-,-,62.59999847,24.93497276,655,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:47 EST 2017,26:46.7,-76.30280885,36.88791069,0,3,-35.09999847,0,0.03830723,8.96389103,3.29442143,-0.00748479,-,14.11764717,-0.02981772,-,-,62.59999847,24.93497276,660,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:49 EST 2017,26:48.9,-76.30280876,36.88791078,0,3,-35.09999847,0,-0.11492168,8.88727665,3.25611424,-0.01484649,-,14.11764717,-0.03476886,-,-,62.59999847,24.93497276,661,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:51 EST 2017,26:50.9,-76.30280871,36.88791076,0,3,-35.09999847,0,-0.07661445,8.81066227,3.40934324,-0.01001605,-,14.11764717,-0.02708494,-,-,62.59999847,24.93497276,667,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:53 EST 2017,26:52.9,-76.30280873,36.88791079,0,3,-35.09999847,0,0.03830723,8.84896946,3.44765043,-0.01036258,-,14.11764717,-0.03158083,-,-,62.59999847,24.93497276,659,-,-115.1574783,36.88790894,-76.30281067,4.31372547,0,0,-
Thu Nov 09 13:26:56 EST 2017,26:55.2,-76.30280872,36.8879108,0,3,-35.09999847,0,-0.72783732,9.69172859,0.61291564,0.01169384,-,20,0.00684304,-,-,62.59999847,24.93497276,664,-,-115.1574783,36.88790894,-76.30281067,7.05882359,0,0,-
Thu Nov 09 13:26:58 EST 2017,26:57.3,-76.30279714,36.88786864,3.75,3,-34.79999924,172.8,-0.84275901,10.34295177,0.19153613,0.04107147,-,48.62745285,-0.02421124,-,-,62.59999847,24.88746643,1838,-,-114.1732254,36.88786697,-76.30279541,42.35294342,8.3885107,6.83508301,34.5696106
Thu Nov 09 13:27:00 EST 2017,26:59.3,-76.30277159,36.88773139,9,3,-36.20000076,172,-0.80445176,9.00219822,1.72382522,0.01187776,-,30.58823586,-0.06175973,-,-,62.59999847,24.87436676,2589,-,-118.7664032,36.88772964,-76.30277252,24.70588303,20.13242531,19.88387871,147.828125
Thu Nov 09 13:27:02 EST 2017,27:01.5,-76.30273402,36.88752609,12,3,-35.70000076,172.9,0,8.81066227,3.40934324,-0.01797301,-,20,-0.04385404,-,-,62.59999847,24.87918472,2015,-,-117.1259842,36.88752747,-76.30273438,16.86274529,26.84323311,26.71896172,133.0453491
Thu Nov 09 13:27:04 EST 2017,27:03.5,-76.30270125,36.88729348,12.75,4,-35.79999924,173.1,0.38307226,9.00219822,3.94564438,0.00282587,-,15.29411793,-0.00992936,-,-,62.59999847,24.88882828,1631,-,-117.4540634,36.88729477,-76.30270386,5.49019623,28.52093697,28.58307457,52.11576843
Thu Nov 09 13:27:06 EST 2017,27:05.5,-76.30267296,36.88707343,12,3,-34.70000076,173.7,-0.07661445,8.77235508,3.90733719,-0.00183067,-,15.29411793,0.00742634,-,-,62.59999847,24.89196968,1522,-,-113.8451462,36.88707352,-76.30267334,5.09803915,26.84323311,26.09758949,52.11576843
Thu Nov 09 13:27:08 EST 2017,27:07.6,-76.30264295,36.88687434,10.75,3,-34.29999924,174.5,0.22984336,8.38928318,4.55855989,-0.00905515,-,15.29411793,-0.02611299,-,-,62.59999847,24.8886528,1380,-,-112.5328064,36.88687515,-76.30264282,4.70588255,24.04706573,23.61210442,-
Thu Nov 09 13:27:10 EST 2017,27:09.8,-76.30262814,36.88670188,9,3,-33.79999924,175.5,0.42137951,8.38928318,4.44363832,-0.00081614,-,15.29411793,-0.01298562,-,-,62.59999847,24.872509,1095,-,-110.8923874,36.88670349,-76.30262756,4.31372547,20.13242531,18.64113617,-
Thu Nov 09 13:27:12 EST 2017,27:12.1,-76.30262034,36.88657061,7,4,-33,177.5,0.07661445,8.6957407,3.715801,-0.01701552,-,13.72549057,-0.01159524,-,-,62.59999847,24.84523773,1109,-,-108.2677155,36.88656998,-76.30261993,3.92156863,15.65855312,14.29153728,-
Thu Nov 09 13:27:14 EST 2017,27:14.1,-76.30261568,36.88646032,5.75,3,-34.29999924,177.6,-0.2681506,9.19373417,2.41335535,-0.01168382,-,13.72549057,-0.03035267,-,-,62.59999847,24.81331635,952,-,-112.5328064,36.88645935,-76.3026123,11.76470566,12.86238289,12.42742348,-
Thu Nov 09 13:27:17 EST 2017,27:16.3,-76.30261062,36.88629648,7,4,-34.40000153,177.7,-0.07661445,8.84896946,3.14119267,-0.01411428,-,18.4313736,-0.0411847,-,-,62.59999847,24.78793144,1231,-,-112.8609009,36.88629532,-76.3026123,9.4117651,15.65855312,14.91290855,46.2594223
Thu Nov 09 13:27:19 EST 2017,27:18.3,-76.30260262,36.88615618,7.75,3,-33.59999847,177.2,0.07661445,8.81066227,3.56257224,-0.01219517,-,14.90196133,-0.03086418,-,-,62.59999847,24.7674427,1303,-,-110.2362137,36.88615799,-76.30260468,5.09803915,17.33625603,16.77702141,35.14836502
Thu Nov 09 13:27:21 EST 2017,27:20.4,-76.30259266,36.88601958,7.25,4,-33,176.4,0.42137951,8.08282471,5.28639746,0.02464017,-,13.72549057,-0.01421542,-,-,60.79999924,24.74388885,1209,-,-108.2677155,36.88602066,-76.30258942,3.92156863,16.21778679,15.53427982,35.14836502
Thu Nov 09 13:27:23 EST 2017,27:22.5,-76.30259474,36.88594582,3.5,3,-33.20000076,177.4,-0.22984336,8.6957407,3.44765043,-0.0111708,-,13.72549057,-0.04309631,-,-,60.79999924,24.69990158,743,-,-108.9238892,36.88594437,-76.30259705,3.92156863,7.82927656,7.45645428,-
Thu Nov 09 13:27:25 EST 2017,27:24.7,-76.30259225,36.88590674,2,3,-32.29999924,175.4,0.15322891,8.84896946,3.56257224,-0.00847989,-,13.72549057,-0.02714767,-,-,60.79999924,24.64824867,635,-,-105.9711227,36.88590622,-76.30258942,3.92156863,4.47387266,4.34959841,-
Thu Nov 09 13:27:27 EST 2017,27:26.8,-76.30259417,36.88586775,2,4,-32.20000076,178.3,0.15322891,8.88727665,3.75410819,0.00257385,-,13.72549057,-0.01609014,-,-,60.79999924,24.59528732,645,-,-105.6430435,36.88586807,-76.30259705,3.92156863,4.47387266,3.72822714,-
Thu Nov 09 13:27:29 EST 2017,27:28.8,-76.30259787,36.88584273,1.5,4,-32.59999847,182.4,0.30645782,8.88727665,3.10288548,-0.01149095,-,13.72549057,-0.03959459,-,-,60.79999924,24.54102325,645,-,-106.9553757,36.88584137,-76.30259705,5.49019623,3.35540414,3.10685587,-
Thu Nov 09 13:27:31 EST 2017,27:30.8,-76.30259677,36.88581034,1.5,4,-31.60000038,191.9,-0.15322891,8.73404789,3.715801,-0.00808107,-,13.72549057,-0.01523755,-,-,62.59999847,24.48703384,778,-,-103.6745453,36.88581085,-76.30259705,4.31372547,3.35540414,3.10685587,-
Thu Nov 09 13:27:33 EST 2017,27:32.9,-76.30260701,36.88577584,2,4,-31.60000038,193.4,-0.2681506,9.04050541,2.7581203,-0.01711839,-,13.72549057,-0.03578905,-,-,62.59999847,24.43799973,1151,-,-103.6745453,36.88577652,-76.30260468,8.23529434,4.47387266,4.97096968,11.77258873
Thu Nov 09 13:27:35 EST 2017,27:35.1,-76.30261434,36.8857361,2,3,-31.79999924,189.4,0.07661445,8.73404789,3.44765043,-0.00796961,-,13.72549057,-0.02340625,-,-,62.59999847,24.39232254,1351,-,-104.3307037,36.88573456,-76.3026123,4.70588255,4.47387266,6.21371174,8.50572872
Thu Nov 09 13:27:38 EST 2017,27:37.3,-76.30261791,36.88566402,2.5,4,-31.39999962,180.9,0.57460839,8.61912632,4.21379519,-0.00126284,-,13.72549057,-0.01992817,-,-,62.59999847,24.34532356,717,-,-103.0183716,36.88566589,-76.30261993,3.92156863,5.59234095,5.59234095,8.50572872
Thu Nov 09 13:27:40 EST 2017,27:39.4,-76.30261497,36.88562388,2,4,-31,177.8,0,8.61912632,3.79241538,-0.02110523,-,14.11764717,-0.03977732,-,-,62.59999847,24.29080963,713,-,-101.7060394,36.88562393,-76.3026123,4.31372547,4.47387266,2.48548484,-
Thu Nov 09 13:27:42 EST 2017,27:41.6,-76.30261092,36.88562675,0,3,-31,0,0.11492168,8.84896946,3.44765043,-0.01284856,-,14.11764717,-0.0315178,-,-,62.59999847,24.29080963,691,-,-101.7060394,36.88562775,-76.3026123,4.31372547,0,0,-
Thu Nov 09 13:27:44 EST 2017,27:43.8,-76.30260774,36.88562757,0,3,-30.79999924,0,-0.07661445,9.19373417,2.45166254,-0.01103902,-,16.07843208,-0.01911898,-,-,62.59999847,24.29080963,666,-,-101.0498657,36.88562775,-76.30260468,5.88235283,0,0,-
Thu Nov 09 13:27:46 EST 2017,27:46.0,-76.30260709,36.88562527,0.25,4,-30.5,177.8,0.2681506,8.77235508,3.75410819,-0.00794697,-,13.72549057,-0.02370316,-,-,62.59999847,24.2381134,1136,-,-100.0656204,36.88562393,-76.30260468,3.92156863,0.55923408,3.10685587,11.81574631
Thu Nov 09 13:27:49 EST 2017,27:48.2,-76.30260568,36.88559294,1,4,-31.10000038,179.6,0.11492168,8.81066227,3.40934324,-0.01790172,-,13.72549057,-0.03657271,-,-,62.59999847,24.1825943,658,-,-102.0341187,36.88559341,-76.30260468,4.31372547,2.23693633,1.86411357,11.81574631
Thu Nov 09 13:27:51 EST 2017,27:50.4,-76.30260561,36.88557556,0.75,3,-30.70000076,179.3,-0.03830723,9.19373417,2.87304211,-0.01009946,-,15.68627453,-0.01778206,-,-,64.40000153,24.12427521,679,-,-100.7217865,36.88557434,-76.30260468,7.05882359,1.67770207,0.62137121,-
Thu Nov 09 13:27:53 EST 2017,27:52.4,-76.30260571,36.88555475,1,3,-30.70000076,177.7,-0.19153613,9.6534214,2.10689759,0.00635903,-,15.68627453,0.0077368,-,-,64.40000153,24.07544899,1122,-,-100.7217865,36.88555527,-76.30260468,16.47058868,2.23693633,4.34959841,19.39590454
Thu Nov 09 13:27:55 EST 2017,27:54.7,-76.30260588,36.88549264,4,4,-30.70000076,178.8,0.11492168,8.84896946,3.56257224,-0.00853479,-,15.29411793,-0.02720257,-,-,64.40000153,24.04063797,1187,-,-100.7217865,36.88549423,-76.30260468,3.92156863,8.94774532,9.94193935,70.39302063
Thu Nov 09 13:27:57 EST 2017,27:56.9,-76.30260553,36.88540788,4.25,3,-30.39999962,179.1,-0.15322891,9.30865574,2.10689759,-0.00522955,-,22.74509811,-0.03061235,-,-,64.40000153,24.0059967,1370,-,-99.73753357,36.88540649,-76.30260468,11.37254906,9.50697899,9.94193935,70.39302063
Thu Nov 09 13:27:59 EST 2017,27:58.9,-76.30260029,36.88531937,4.5,4,-29.79999924,177,-0.19153613,9.57680702,2.37504816,0.02499157,-,22.74509811,0.00330569,-,-,64.40000153,23.98370934,1752,-,-97.76902771,36.88531876,-76.30259705,20,10.06621265,14.91290855,58.11999512
Thu Nov 09 13:28:01 EST 2017,28:01.1,-76.30258869,36.8851391,9,3,-29.5,177.2,0.2681506,9.00219822,3.44765043,-0.00466907,-,16.47058868,-0.02139277,-,-,64.40000153,23.97520447,1605,-,-96.78477478,36.88513947,-76.30258942,6.27450991,20.13242531,20.50524902,109.2131805
Thu Nov 09 13:28:04 EST 2017,28:03.3,-76.30257389,36.88488807,9.25,4,-29.70000076,178.1,0.38307226,9.30865574,3.44765043,0.0316388,-,19.2156868,0.01298479,-,-,64.40000153,23.96674156,1569,-,-97.44094849,36.8848877,-76.30257416,10.1960783,20.69165993,20.50524902,109.2131805
Thu Nov 09 13:28:06 EST 2017,28:05.6,-76.30256763,36.88470444,10,3,-29.79999924,179.1,-0.22984336,9.38527107,3.25611424,0.03191751,-,20.7843132,0.01326354,-,-,64.40000153,23.96285439,1699,-,-97.76902771,36.88470459,-76.30256653,11.37254906,22.36936378,22.36936378,34.14512253
Thu Nov 09 13:28:11 EST 2017,28:10.8,-76.30256594,36.88422848,10.5,3,-29.39999962,178.7,0.15322891,8.88727665,3.52426481,-0.00630295,-,20.7843132,-0.02496995,-,-,64.40000153,23.96285439,1345,-,-96.45669556,36.88422775,-76.30256653,11.37254906,23.48783112,23.61210442,34.14512253
Thu Nov 09 13:28:13 EST 2017,28:12.9,-76.30257769,36.88405958,9,4,-29.79999924,186.3,0.61291564,8.54251194,4.40533113,-0.00139225,-,14.11764717,-0.01790629,-,-,64.40000153,23.95446396,1195,-,-97.76902771,36.88405991,-76.30257416,4.31372547,20.13242531,20.50524902,-
Thu Nov 09 13:28:16 EST 2017,28:15.0,-76.30261304,36.8838508,6.5,4,-29.29999924,184,0.2681506,8.35097599,4.94163227,0.00852454,-,13.72549057,-0.01013739,-,-,64.40000153,23.9355793,927,-,-96.1286087,36.8838501,-76.3026123,3.92156863,14.54008579,16.15565109,-
Thu Nov 09 13:28:18 EST 2017,28:17.0,-76.30261729,36.88378548,2.75,3,-29.5,180,0.30645782,8.6957407,4.40533113,0.01316738,-,13.72549057,-0.00549299,-,-,64.40000153,23.89727592,808,-,-96.78477478,36.88378525,-76.30261993,3.92156863,6.15157461,8.07782555,-
Thu Nov 09 13:28:20 EST 2017,28:19.1,-76.30261922,36.88377328,0.25,3,-28.89999962,178.2,0.11492168,9.04050541,3.21780705,-0.00273478,-,14.50980377,-0.03061229,-,-,64.40000153,23.84418297,625,-,-94.81626892,36.8837738,-76.30261993,4.70588255,0.55923408,1.86411357,-
Thu Nov 09 13:28:22 EST 2017,28:21.2,-76.30261622,36.88377596,0,3,-27.5,0,0.19153613,8.88727665,3.37103605,-0.0118804,-,14.11764717,-0.03054933,-,-,64.40000153,23.84418297,691,-,-90.22309875,36.88377762,-76.30261993,4.31372547,0,0,-
Thu Nov 09 13:28:24 EST 2017,28:23.3,-76.30261738,36.88377545,0,3,-27.20000076,0,-0.07661445,8.77235508,3.33272886,-0.02438325,-,14.11764717,-0.04305645,-,-,64.40000153,23.84418297,662,-,-89.23884583,36.8837738,-76.30261993,4.31372547,0,0,-
Thu Nov 09 13:28:26 EST 2017,28:25.4,-76.30261822,36.88377731,0,3,-26.10000038,0,-0.34476504,9.23204136,2.64319873,-0.00147307,-,14.11764717,-0.02013844,-,-,64.40000153,23.84418297,687,-,-85.62992096,36.88377762,-76.30261993,3.92156863,0,0,-
