GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Tue Oct 24 18:13:56 EDT 2017,13:56.1,-76.01531803,36.76414152,12.5,9,-33.79999924,18.8,1.18752408,-8.42759037,4.63517427,0.00688976,28.04999924,40.7843132,0.03133138,-,-,78.80000305,31.28564072,2177,-,-110.8923874,36.76414108,-76.01531982,37.25490189,27.96170425,29.20444679,182.2637787
Tue Oct 24 18:13:58 EDT 2017,13:57.9,-76.01518298,36.76440033,16,9,-34.20000076,23.3,0.5363012,-8.81066227,5.13316822,0.05899832,28.04999924,30.98039246,0.06437965,-,-,78.80000305,31.29884338,2707,-,-112.2047272,36.76440048,-76.0151825,23.52941132,35.79098129,35.41815948,137.8122101
Tue Oct 24 18:14:00 EDT 2017,13:59.7,-76.01500913,36.76467757,17.5,10,-34.79999924,27.2,0.11492168,-8.19774628,5.32470465,0.01552659,28.04999924,28.23529434,-0.02602687,-,-,78.80000305,31.3258152,2268,-,-114.1732254,36.76467896,-76.01500702,20.7843132,39.14638519,39.76775742,127.430481
Tue Oct 24 18:14:01 EDT 2017,14:01.5,-76.01490882,36.76482821,18.5,10,-35,28.3,-0.49799395,-8.73404789,5.01824665,0.05044397,28.04999924,22.35294151,0.00046527,-,-,78.80000305,31.36247826,1898,-,-114.8293991,36.76482773,-76.01490784,14.11764717,41.38331985,42.8746109,116.4933167
Tue Oct 24 18:14:03 EDT 2017,14:03.4,-76.01468135,36.76511669,19.5,10,-35.59999847,32.9,-0.34476504,-8.46589756,5.89931297,0.07143098,28.04999924,20.3921566,0.00818332,-,-,78.80000305,31.40087509,1921,-,-116.7978973,36.76511765,-76.01467896,12.15686321,43.62025452,43.49598312,23.43013382
Tue Oct 24 18:14:05 EDT 2017,14:05.2,-76.01443516,36.76541474,19.75,10,-35.70000076,32.7,-0.11492168,-8.38928318,6.01423454,0.08137492,28.04999924,19.6078434,0.09266827,-,-,78.80000305,31.44099045,1919,-,-117.1259842,36.76541519,-76.01443481,10.58823586,44.17948914,44.11735535,24.067173
Tue Oct 24 18:14:07 EDT 2017,14:07.0,-76.01418794,36.76572596,20.25,11,-35.5,32.1,-0.38307226,-8.27436066,5.70777702,0.0444178,28.04999924,17.64705849,0.02576811,-,-,77,31.48085213,1931,-,-116.4698181,36.76572418,-76.01419067,8.62745094,45.29796219,44.11735535,24.067173
Tue Oct 24 18:14:09 EDT 2017,14:08.8,-76.01399745,36.7660546,19.75,11,-35.20000076,27.3,-0.49799395,-7.66144562,5.17147589,-0.0373829,28.04999924,18.03921509,-0.05606053,-,-,77,31.52046585,1916,-,-115.4855652,36.76605606,-76.01399994,9.01960754,44.17948914,44.11735535,-
Tue Oct 24 18:14:10 EDT 2017,14:10.6,-76.0139004,36.76620825,19.5,10,-35,25.8,-0.76614451,-7.62313843,5.63116217,0.02912593,28.04999924,16.47058868,-0.03041556,-,-,77,31.55788803,1900,-,-114.8293991,36.76620865,-76.01390076,7.84313726,43.62025452,43.49598312,-
Tue Oct 24 18:14:12 EDT 2017,14:12.4,-76.01372679,36.76653295,19,10,-35.09999847,22.1,-0.80445176,-8.08282471,5.93762016,0.04464084,28.04999924,15.68627453,0.02599127,-,-,77,31.5912075,1822,-,-115.1574783,36.7665329,-76.01372528,6.27450991,42.50178909,42.25324249,-
Tue Oct 24 18:14:14 EDT 2017,14:14.2,-76.01359636,36.76683505,18,9,-35.20000076,19.5,-1.07260239,-7.85298157,6.16746378,0.06554607,28.04999924,15.68627453,0.0240784,-,-,77,31.61660194,1730,-,-115.4855652,36.76683426,-76.01359558,5.88235283,40.26485062,39.76775742,-
Tue Oct 24 18:14:16 EDT 2017,14:16.0,-76.01347184,36.76714429,16.75,10,-35.70000076,16.9,-1.14921677,-8.1211319,5.89931297,0.04889148,28.04999924,15.29411793,-0.00252853,-,-,77,31.63221741,1618,-,-117.1259842,36.76714325,-76.01347351,5.49019623,37.46868134,36.66090012,-
Tue Oct 24 18:14:18 EDT 2017,14:17.8,-76.01340493,36.76741243,15.25,10,-35.09999847,15.4,-1.72382522,-8.54251194,5.74608421,0.06927279,28.04999924,14.90196133,0.06443699,-,-,77,31.63815117,1484,-,-115.1574783,36.76741409,-76.01340485,5.09803915,34.11327744,33.55404282,-
Tue Oct 24 18:14:19 EDT 2017,14:19.7,-76.01335768,36.7675295,14,10,-35.09999847,16,-0.9576807,-7.77636719,5.63116217,0.0025661,28.04999924,14.11764717,-0.01609789,-,-,77,31.63066101,1284,-,-115.1574783,36.76752853,-76.01335907,4.31372547,31.31710625,29.20444679,-
Tue Oct 24 18:14:21 EDT 2017,14:21.6,-76.01328532,36.76774462,12,9,-35.09999847,17.5,-1.57059634,-7.92959595,5.89931297,0.05714464,28.04999924,14.90196133,0.02046623,-,-,77,31.61178207,1363,-,-115.1574783,36.76774597,-76.01328278,5.09803915,26.84323311,25.47621918,-
Tue Oct 24 18:14:23 EDT 2017,14:23.4,-76.013208,36.76792948,10.25,9,-36.29999924,18.4,-2.94965649,-7.62313843,6.20577097,0.06515318,28.04999924,13.72549057,0.06053069,-,-,77,31.57781792,1251,-,-119.0944824,36.76792908,-76.01320648,3.92156863,22.9285965,20.50524902,-
Tue Oct 24 18:14:25 EDT 2017,14:25.2,-76.01316413,36.76804512,5.75,9,-36.70000076,18,-0.42137951,-8.27436066,5.55454779,0.03579384,28.04999924,19.2156868,0.01714125,-,-,77,31.51943207,886,-,-120.4068298,36.76804352,-76.01316071,7.84313726,12.86238289,12.42742348,-
Tue Oct 24 18:14:27 EDT 2017,14:26.9,-76.01311644,36.76813966,6,9,-35.40000153,19.5,0.30645782,-8.81066227,5.05655384,0.04729377,28.04999924,26.27450943,0.0325291,-,-,77,31.46517944,1807,-,-116.1417389,36.76813889,-76.01311493,19.6078434,13.42161655,13.67016602,16.09848976
Tue Oct 24 18:14:29 EDT 2017,14:28.7,-76.01304768,36.76828573,9,9,-35.20000076,19.8,0.15322891,-7.73806,6.74207211,0.06531352,28.04999924,18.4313736,0.03754148,-,-,77,31.42820168,1798,-,-115.4855652,36.76828384,-76.01304626,7.84313726,20.13242531,19.26250648,100.1043243
Tue Oct 24 18:14:30 EDT 2017,14:30.5,-76.01302013,36.76836771,9,10,-35.09999847,16.2,0,-6.81868649,7.77636719,0.08714116,28.04999924,15.68627453,0.06860036,-,-,77,31.39520264,1548,-,-115.1574783,36.76836777,-76.01302338,5.88235283,20.13242531,20.50524902,27.92007828
Tue Oct 24 18:14:32 EDT 2017,14:32.4,-76.01304957,36.76852598,8.75,9,-35,347.6,0,-7.01022243,7.81467438,0.08915359,28.04999924,16.86274529,0.01217865,-,-,77,31.36052895,1503,-,-114.8293991,36.76852417,-76.01304626,7.45098066,19.5731926,19.88387871,27.92007828
Tue Oct 24 18:14:34 EDT 2017,14:34.1,-76.01317906,36.76864058,9,9,-34.70000076,313.2,0.30645782,-7.431602,6.97191525,0.05820662,28.04999924,19.2156868,0.07211442,-,-,77,31.32606506,1500,-,-113.8451462,36.76864243,-76.01317596,9.4117651,20.13242531,19.88387871,-
Tue Oct 24 18:14:36 EDT 2017,14:35.9,-76.01334207,36.76873101,8.5,10,-35.09999847,302,0.57460839,-8.15943909,6.35899973,0.11135874,28.04999924,24.70588303,0.18039864,-,-,78.80000305,31.29738808,1713,-,-115.1574783,36.76873016,-76.01334381,17.25490189,19.01395798,21.74799156,40.05028534
Tue Oct 24 18:14:37 EDT 2017,14:37.7,-76.01347577,36.76876053,10.5,10,-35,293.7,0.68953007,-8.19774628,5.32470465,0.01793367,28.04999924,29.80392265,0.02779671,-,-,78.80000305,31.28001022,1974,-,-114.8293991,36.76876068,-76.01347351,19.6078434,23.48783112,25.47621918,81.10912323
Tue Oct 24 18:14:39 EDT 2017,14:39.5,-76.01374495,36.76884228,12,11,-34,291.9,-0.03830723,-8.84896946,6.12915611,0.04494239,28.04999924,23.92156982,0.0976632,-,-,78.80000305,31.27383423,1753,-,-111.5485535,36.76884079,-76.01374817,17.64705849,26.84323311,29.20444679,104.7005386
Tue Oct 24 18:14:41 EDT 2017,14:41.3,-76.01406846,36.76889926,13.75,12,-33.09999847,287.9,0.9576807,-8.31266785,5.55454779,0.0511422,28.04999924,45.09804153,0.0241454,-,-,78.80000305,31.27691269,1915,-,-108.5957947,36.76889801,-76.0140686,37.25490189,30.75787354,32.31130219,88.81022644
Tue Oct 24 18:14:43 EDT 2017,14:43.1,-76.01440583,36.7689807,15.75,11,-32.70000076,286.9,0.30645782,-8.58081913,4.5202527,0.00813919,28.04999924,36.47058868,-0.01043031,-,-,78.80000305,31.29284096,2117,-,-107.2834702,36.76898193,-76.0144043,41.17647171,35.23174286,36.66090012,126.2713471
Tue Oct 24 18:14:45 EDT 2017,14:44.9,-76.01482165,36.76903322,18,12,-32.90000153,285.3,-0.11492168,-9.0788126,6.51222849,0.15799111,28.04999924,25.49019623,0.03678375,-,-,78.80000305,31.32334137,2390,-,-107.9396362,36.76903152,-76.01482391,14.50980377,40.26485062,41.63187027,145.2388153
Tue Oct 24 18:14:46 EDT 2017,14:46.7,-76.01502623,36.7690599,18.75,12,-32.5,285.2,0.03830723,-8.19774628,6.16746378,0.03706107,28.04999924,25.88235283,0.07150225,-,-,80.59999847,31.35731506,1899,-,-106.6272965,36.76905823,-76.01502991,18.03921509,41.94255447,42.8746109,47.27095032
Tue Oct 24 18:14:48 EDT 2017,14:48.5,-76.01541752,36.76922337,19.5,12,-32.59999847,289.2,-0.11492168,-8.19774628,5.63116217,0.03288037,28.04999924,22.35294151,0.01422675,-,-,80.59999847,31.39655495,1954,-,-106.9553757,36.76922226,-76.01541901,13.72549057,43.62025452,44.73872757,72.71411896
Tue Oct 24 18:14:50 EDT 2017,14:50.3,-76.01584105,36.76933445,20.25,13,-32.59999847,289.1,-0.38307226,-8.6957407,5.20978308,0.04129127,28.04999924,21.96078491,0.03441896,-,-,80.59999847,31.43920326,2025,-,-106.9553757,36.76933289,-76.01583862,13.72549057,45.29796219,45.9814682,47.48937225
Tue Oct 24 18:14:52 EDT 2017,14:52.1,-76.01629174,36.76945167,20.75,13,-32.70000076,289,-0.07661445,-8.77235508,5.43962622,0.07122093,28.04999924,23.52941132,0.0143472,-,-,80.59999847,31.48340988,1944,-,-107.2834702,36.76945114,-76.01628876,13.33333397,46.41642761,46.60284042,24.97117043
Tue Oct 24 18:14:54 EDT 2017,14:53.9,-76.01670885,36.76965208,21.25,12,-32.79999924,293,-0.34476504,-8.19774628,5.24809027,0.01184744,28.04999924,21.96078491,0.00211116,-,-,80.59999847,31.53097534,1658,-,-107.6115494,36.76965332,-76.01670837,14.90196133,47.53489685,47.84558105,60.55389786
Tue Oct 24 18:14:56 EDT 2017,14:55.7,-76.01714453,36.76983692,21.75,12,-32.5,295.1,-0.57460839,-7.39329481,3.98395157,-0.03755797,28.04999924,19.6078434,-0.04257821,-,-,80.59999847,31.58006477,1710,-,-106.6272965,36.76983643,-76.01714325,10.98039246,48.65336227,48.46695328,29.67154884
Tue Oct 24 18:14:57 EDT 2017,14:57.5,-76.01736161,36.76992042,21.75,10,-32.40000153,298.2,-0.42137951,-8.50420475,5.20978308,0.03653604,28.04999924,22.74509811,0.0434953,-,-,78.80000305,31.63066673,1700,-,-106.2992172,36.76992035,-76.0173645,14.50980377,48.65336227,49.0883255,29.94585991
Tue Oct 24 18:14:59 EDT 2017,14:59.3,-76.01780485,36.77009971,22,10,-31.39999962,300.7,-0.45968673,-8.31266785,4.5202527,-0.0004799,28.04999924,22.35294151,-0.03398672,-,-,78.80000305,31.68276787,1784,-,-103.0183716,36.77009964,-76.01780701,13.72549057,49.21259689,49.70969391,29.44799805
Tue Oct 24 18:15:01 EDT 2017,15:01.1,-76.01823346,36.77030611,22.5,10,-31,303.1,-0.11492168,-8.27436066,5.74608421,0.04596323,28.04999924,22.35294151,0.027314,-,-,78.80000305,31.73635483,1775,-,-101.7060394,36.77030563,-76.01823425,13.72549057,50.33106613,50.33106613,29.48793411
Tue Oct 24 18:15:03 EDT 2017,15:02.9,-76.01865551,36.77055641,23,9,-31.89999962,304.8,-0.30645782,-8.73404789,6.35899973,0.06230684,28.04999924,20.7843132,0.10211644,-,-,78.80000305,31.79319572,1802,-,-104.6587906,36.7705574,-76.01865387,11.76470566,51.44953156,51.57381058,59.85654068
Tue Oct 24 18:15:05 EDT 2017,15:04.7,-76.019075,36.77079317,23.25,10,-32.59999847,304.4,-0.19153613,-8.84896946,5.97592735,0.02769858,28.04999924,24.70588303,0.07999866,-,-,78.80000305,31.84971046,1832,-,-106.9553757,36.77079391,-76.01907349,16.47058868,52.00876617,51.57381058,59.85654068
Tue Oct 24 18:15:06 EDT 2017,15:06.5,-76.0192927,36.77091436,23.25,10,-33.20000076,304.7,-1.07260239,-8.08282471,5.47793341,0.02031976,28.04999924,16.86274529,-0.00127497,-,-,78.80000305,31.90767479,1829,-,-108.9238892,36.77091599,-76.01929474,7.45098066,52.00876617,52.19517899,30.05834389
Tue Oct 24 18:15:08 EDT 2017,15:08.3,-76.01973567,36.77115012,23.25,10,-32.29999924,304.7,-0.49799395,-7.89128876,5.17147589,0.03978764,28.04999924,18.4313736,0.04988059,-,-,78.80000305,31.96354675,1795,-,-105.9711227,36.77114868,-76.01973724,7.84313726,52.00876617,51.57381058,30.05834389
Tue Oct 24 18:15:10 EDT 2017,15:10.1,-76.02017206,36.77138683,23,10,-31.70000076,304.7,-0.5363012,-8.23605347,5.93762016,0.05542964,28.04999924,19.2156868,0.03678375,-,-,78.80000305,32.0173378,1785,-,-104.0026245,36.77138519,-76.02017212,10.1960783,51.44953156,50.95243835,-
Tue Oct 24 18:15:12 EDT 2017,15:11.9,-76.02060792,36.771631,23,9,-30.89999962,305.3,-0.57460839,-7.77636719,5.74608421,0.03047609,28.04999924,16.86274529,-0.01229791,-,-,78.80000305,32.07082748,1779,-,-101.3779526,36.77162933,-76.02060699,8.23529434,51.44953156,50.95243835,-
Tue Oct 24 18:15:14 EDT 2017,15:13.7,-76.02102509,36.77187554,23,10,-31.5,305.1,-0.38307226,-8.50420475,5.86100578,0.07255334,28.04999924,22.74509811,0.05391325,-,-,78.80000305,32.12401581,1771,-,-103.3464584,36.77187729,-76.02102661,16.47058868,51.44953156,50.95243835,-
Tue Oct 24 18:15:15 EDT 2017,15:15.5,-76.02123466,36.77199356,23,10,-31.39999962,304.6,0.03830723,-8.31266785,5.43962622,0.07996255,28.04999924,27.84313774,0.08716629,-,-,78.80000305,32.1786499,1860,-,-103.0183716,36.77199173,-76.0212326,18.4313736,51.44953156,51.57381058,29.04344177
Tue Oct 24 18:15:17 EDT 2017,15:17.3,-76.02166703,36.77223469,23.5,10,-31.70000076,304.3,-0.5363012,-8.35097599,5.89931297,0.06268698,28.04999924,17.64705849,0.08101548,-,-,77,32.23645782,1831,-,-104.0026245,36.77223587,-76.02166748,9.4117651,52.56800079,52.81655121,59.92913055
Tue Oct 24 18:15:19 EDT 2017,15:19.1,-76.02209379,36.77250155,23.5,9,-31.89999962,305.4,-0.45968673,-8.54251194,6.05254173,0.08724254,28.04999924,19.6078434,0.13037184,-,-,77,32.29220963,1799,-,-104.6587906,36.7725029,-76.02209473,10.1960783,52.56800079,52.19517899,59.92913055
Tue Oct 24 18:15:21 EDT 2017,15:20.9,-76.02252169,36.77273898,23.25,10,-31.5,305.4,-0.5363012,-8.35097599,6.43561411,0.07035776,28.04999924,16.47058868,0.10929247,-,-,77,32.34591675,1799,-,-103.3464584,36.77273941,-76.02252197,9.01960754,52.00876617,51.57381058,-
Tue Oct 24 18:15:23 EDT 2017,15:23.0,-76.02294533,36.77297488,23,9,-29.79999924,305.3,-0.11492168,-8.58081913,6.09084892,0.01299049,28.04999924,21.17647171,0.07308889,-,-,77,32.39933014,1780,-,-97.76902771,36.77297592,-76.02294159,12.94117641,51.44953156,51.57381058,-
Tue Oct 24 18:15:25 EDT 2017,15:24.8,-76.02336295,36.77321972,23.25,9,-29.29999924,305.7,-0.5363012,-8.35097599,5.47793341,0.0267069,28.04999924,22.35294151,0.01989043,-,-,77,32.45244217,1800,-,-96.1286087,36.77322006,-76.02336121,13.72549057,52.00876617,51.57381058,-
Tue Oct 24 18:15:26 EDT 2017,15:26.6,-76.02357366,36.77334923,23.25,9,-28.70000076,306,-0.15322891,-7.96790314,5.55454779,0.00922537,28.04999924,21.96078491,-0.00943631,-,-,77,32.50526428,1802,-,-94.16011047,36.77334976,-76.02357483,14.11764717,52.00876617,51.57381058,-
Tue Oct 24 18:15:28 EDT 2017,15:28.4,-76.02400007,36.77359692,23.25,9,-27.79999924,305.8,-0.38307226,-7.77636719,5.82269859,0.01005661,28.04999924,19.6078434,-0.0155785,-,-,77,32.55950928,1841,-,-91.20734406,36.77359772,-76.02400208,10.98039246,52.00876617,52.19517899,29.69651604
Tue Oct 24 18:15:30 EDT 2017,15:30.2,-76.02442889,36.77383236,23.5,9,-27.20000076,304.1,-0.30645782,-8.38928318,7.31668043,0.08616745,28.04999924,20.7843132,0.03940021,-,-,77,32.61345291,1804,-,-89.23884583,36.77383423,-76.02442932,12.15686321,52.56800079,52.19517899,29.69651604
Tue Oct 24 18:15:32 EDT 2017,15:32.0,-76.02488081,36.77406501,23.5,10,-26.70000076,301.9,-0.19153613,-7.73806,6.58884287,0.05518693,28.04999924,16.86274529,0.03158287,-,-,77,32.667099,1797,-,-87.59842682,36.77406311,-76.02487946,7.84313726,52.56800079,52.19517899,-
Tue Oct 24 18:15:34 EDT 2017,15:33.8,-76.02535856,36.77421092,23.25,9,-27.70000076,291.5,-0.11492168,-7.92959595,6.93360806,0.1001718,28.04999924,20.7843132,0.06422912,-,-,77,32.71875763,1786,-,-90.87926483,36.77421188,-76.02536011,11.37254906,52.00876617,51.57381058,-
Tue Oct 24 18:15:35 EDT 2017,15:35.6,-76.02559072,36.77427658,23,10,-28.39999962,291.2,-0.11492168,-7.50821638,6.74207211,0.06762244,28.04999924,20.3921566,0.02906522,-,-,77,32.77013397,1773,-,-93.17584991,36.77427673,-76.02558899,12.94117641,51.44953156,51.57381058,-
Tue Oct 24 18:15:37 EDT 2017,15:37.4,-76.02608772,36.77434955,23,10,-29.39999962,281.7,-0.22984336,-7.81467438,6.51222849,0.05620915,28.04999924,20,0.03756353,-,-,77,32.81954193,1766,-,-96.45669556,36.77434921,-76.0260849,10.98039246,51.44953156,50.95243835,-
Tue Oct 24 18:15:39 EDT 2017,15:39.2,-76.02660344,36.77437438,22.75,10,-30,275.9,0.19153613,-7.24006605,6.93360806,0.03838381,28.04999924,22.74509811,0.0224157,-,-,77,32.86868286,1789,-,-98.42519379,36.77437592,-76.0266037,14.50980377,50.89030075,50.95243835,-
Tue Oct 24 18:15:41 EDT 2017,15:41.0,-76.02712303,36.77432072,23,9,-30,263.4,-0.11492168,-7.24006605,5.66946983,0.00021771,28.04999924,21.56862831,-0.0194301,-,-,77,32.91923904,1799,-,-98.42519379,36.77432251,-76.0271225,12.94117641,51.44953156,51.57381058,29.91191673
Tue Oct 24 18:15:43 EDT 2017,15:42.8,-76.02763109,36.77426589,23,11,-30.20000076,261.9,0.03830723,-8.65743351,6.39730692,0.11631614,28.04999924,23.13725471,0.08694175,-,-,77,32.96952057,1815,-,-99.08136749,36.77426529,-76.02763367,13.72549057,51.44953156,51.57381058,29.91191673
Tue Oct 24 18:15:44 EDT 2017,15:44.6,-76.02788407,36.7742123,23,10,-30.89999962,258.3,-0.57460839,-7.46990919,5.17147589,-0.02013005,28.04999924,17.64705849,0.03067273,-,-,77,33.02120209,1830,-,-101.3779526,36.77421188,-76.02788544,12.94117641,51.44953156,52.19517899,29.5304966
Tue Oct 24 18:15:46 EDT 2017,15:46.4,-76.02839397,36.77409147,23.5,10,-32,255.1,-0.65122288,-8.42759037,5.13316822,0.02708107,28.04999924,16.86274529,0.05083933,-,-,77,33.07260513,1817,-,-104.9868774,36.77408981,-76.02839661,7.45098066,52.56800079,52.19517899,29.5304966
Tue Oct 24 18:15:48 EDT 2017,15:48.3,-76.02890038,36.77399667,23.25,11,-31.10000038,255.8,-0.34476504,-8.27436066,4.06056595,0.02973263,28.04999924,23.52941132,0.04325401,-,-,77,33.12373734,1792,-,-102.0341187,36.77399826,-76.02890015,14.90196133,52.00876617,52.19517899,-
Tue Oct 24 18:15:50 EDT 2017,15:50.1,-76.02939775,36.77392899,23.5,11,-31.20000076,259.2,-0.76614451,-9.61511421,4.55855989,0.12492299,28.04999924,22.35294151,0.1434375,-,-,77,33.17459106,1852,-,-102.3622055,36.7739296,-76.02939606,14.11764717,52.56800079,52.19517899,-
Tue Oct 24 18:15:52 EDT 2017,15:52.2,-76.02992427,36.77391475,23.75,10,-30.79999924,265.6,-0.72783732,-8.81066227,4.32871675,0.04359899,28.04999924,22.35294151,0.01274382,-,-,77,33.22683334,1848,-,-101.0498657,36.77391434,-76.02992249,14.11764717,53.12723541,52.81655121,29.72176933
Tue Oct 24 18:15:54 EDT 2017,15:54.0,-76.03045272,36.77387059,24.5,11,-30.79999924,269,-0.38307226,-8.58081913,6.58884287,0.06588618,28.04999924,21.56862831,0.06300257,-,-,77,33.28044128,1876,-,-101.0498657,36.77387238,-76.03044891,12.94117641,54.80493546,53.43792343,25.19015884
Tue Oct 24 18:15:56 EDT 2017,15:55.9,-76.03099035,36.77391571,24,11,-30.60000038,274.2,-0.91937345,-8.38928318,5.89931297,0.06863827,28.04999924,19.6078434,0.03139051,-,-,77,33.33377075,1879,-,-100.3936997,36.77391434,-76.0309906,12.54901981,53.68646622,53.43792343,25.19015884
Tue Oct 24 18:15:57 EDT 2017,15:57.6,-76.0312589,36.77396516,24.25,11,-30.20000076,275.5,-0.38307226,-7.96790314,5.89931297,-0.00040872,28.04999924,20.7843132,-0.04898254,-,-,77,33.38681412,1852,-,-99.08136749,36.77396393,-76.03125763,11.76470566,54.24570084,53.43792343,-
Tue Oct 24 18:15:59 EDT 2017,15:59.4,-76.03180157,36.77400146,24,11,-30.10000038,276.2,-0.45968673,-8.38928318,5.82269859,0.02138078,28.04999924,21.17647171,0.02797484,-,-,77,33.43957901,1858,-,-98.75328064,36.77400208,-76.03179932,12.54901981,53.68646622,53.43792343,-
Tue Oct 24 18:16:01 EDT 2017,16:01.2,-76.03234841,36.77404674,24,11,-30.5,276.6,-0.30645782,-7.66144562,5.09486103,0.02513938,28.04999924,20.7843132,0.02318406,-,-,77,33.49206924,1857,-,-100.0656204,36.77404785,-76.03234863,12.15686321,53.68646622,53.43792343,-
Tue Oct 24 18:16:03 EDT 2017,16:03.0,-76.03288006,36.77409307,24,11,-30.39999962,276.8,-0.30645782,-8.23605347,5.66946983,0.03273972,28.04999924,22.35294151,0.02006985,-,-,77,33.54428482,1852,-,-99.73753357,36.77409363,-76.03288269,13.33333397,53.68646622,53.43792343,-
Tue Oct 24 18:16:04 EDT 2017,16:04.7,-76.03315403,36.77411821,24,11,-30.5,276.8,-0.76614451,-8.15943909,4.67348194,0.03617069,28.04999924,19.2156868,-0.03797543,-,-,77,33.59622574,1860,-,-100.0656204,36.77411652,-76.03315735,7.45098066,53.68646622,53.43792343,-
Tue Oct 24 18:16:06 EDT 2017,16:06.4,-76.03368935,36.77418351,23.75,10,-30.79999924,278.4,-0.57460839,-9.30865574,5.13316822,0.0852295,28.04999924,22.35294151,0.05700696,-,-,77,33.64789963,1840,-,-101.0498657,36.77418518,-76.03369141,13.72549057,53.12723541,53.43792343,-
Tue Oct 24 18:16:08 EDT 2017,16:08.2,-76.03422337,36.77426319,24,11,-30.70000076,280,-0.76614451,-8.19774628,3.56257224,-0.02995414,28.04999924,20.7843132,-0.00983688,-,-,77,33.69929886,1859,-,-100.7217865,36.77426147,-76.03422546,11.76470566,53.68646622,53.43792343,-
Tue Oct 24 18:16:10 EDT 2017,16:10.0,-76.03473424,36.77442428,24.25,11,-31.89999962,287,-0.45968673,-8.88727665,5.40131903,0.08016759,28.04999924,23.92156982,0.11248606,-,-,77,33.75204468,1869,-,-104.6587906,36.77442551,-76.03473663,15.29411793,54.24570084,54.05929184,30.14580536
Tue Oct 24 18:16:11 EDT 2017,16:11.7,-76.03499605,36.77449049,24.25,11,-31.89999962,287.2,-0.65122288,-8.77235508,3.83072281,-0.00297642,28.04999924,24.70588303,-0.00780481,-,-,77,33.80451965,1918,-,-104.6587906,36.77449036,-76.03499603,16.47058868,54.24570084,54.05929184,30.14580536
Tue Oct 24 18:16:13 EDT 2017,16:13.4,-76.03542364,36.77478015,24.25,10,-31.70000076,300.9,-0.5363012,-8.1211319,5.43962622,0.01688749,28.04999924,21.17647171,-0.00177159,-,-,77,33.85832214,1923,-,-104.0026245,36.77478027,-76.03542328,14.90196133,54.24570084,54.68066406,30.51315308
Tue Oct 24 18:16:15 EDT 2017,16:15.2,-76.03587295,36.77507339,24.75,9,-32.09999847,306.2,-0.57460839,-8.27436066,6.16746378,0.02916304,28.04999924,16.86274529,0.0539783,-,-,77,33.91344833,1910,-,-105.3149567,36.77507401,-76.03587341,7.45098066,55.36417389,55.30203629,30.22673988
Tue Oct 24 18:16:17 EDT 2017,16:17.1,-76.03630778,36.77533863,24.25,9,-32.90000153,306.4,-0.45968673,-7.89128876,5.59285498,0.00607127,28.04999924,19.2156868,-0.01259148,-,-,77,33.96510315,1874,-,-107.9396362,36.77533722,-76.03630829,10.58823586,54.24570084,54.05929184,30.22673988
Tue Oct 24 18:16:19 EDT 2017,16:18.9,-76.03674228,36.77560314,24,9,-32.90000153,306.3,-0.80445176,-7.89128876,5.59285498,0.02709811,28.04999924,16.86274529,-0.01029931,-,-,77,34.01490784,1862,-,-107.9396362,36.77560425,-76.03674316,7.45098066,53.68646622,53.43792343,-
Tue Oct 24 18:16:20 EDT 2017,16:20.7,-76.03695664,36.77572173,23.75,9,-32.09999847,306.5,-0.65122288,-8.00621033,5.55454779,0.0145238,28.04999924,16.47058868,-0.01890894,-,-,77,34.06128693,1815,-,-105.3149567,36.7757225,-76.03695679,7.05882359,53.12723541,52.19517899,-
Tue Oct 24 18:16:22 EDT 2017,16:22.6,-76.03737753,36.77597613,23.25,9,-32.70000076,306.5,-0.65122288,-8.31266785,6.35899973,0.08793455,28.04999924,15.68627453,0.10706874,-,-,77,34.10426712,1764,-,-107.2834702,36.77597427,-76.0373764,6.27450991,52.00876617,50.95243835,-
Tue Oct 24 18:16:24 EDT 2017,16:24.5,-76.03778512,36.77622145,22.5,9,-31.39999962,306.9,-1.37906015,-7.54652357,7.16345167,0.08584404,28.04999924,15.68627453,0.08172096,-,-,77,34.14387512,1719,-,-103.0183716,36.77622223,-76.03778839,5.88235283,50.33106613,49.70969391,-
Tue Oct 24 18:16:26 EDT 2017,16:26.2,-76.03817339,36.77644147,20.75,10,-31.10000038,303.8,-2.10689759,-7.62313843,5.36301184,-0.00691324,28.04999924,14.90196133,-0.05286526,-,-,77,34.16912079,1550,-,-102.0341187,36.77643967,-76.03816986,5.49019623,46.41642761,44.11735535,-
Tue Oct 24 18:16:28 EDT 2017,16:28.0,-76.03850078,36.77661678,17.25,9,-30.89999962,304.3,-2.10689759,-8.04451752,6.09084892,0.04386687,28.04999924,14.90196133,0.05110793,-,-,77,34.17855453,1332,-,-101.3779526,36.77661514,-76.03849792,4.70588255,38.58715057,37.90364456,-
